ID,Date,Amount,Vendor,Description,Category,SubCategory,Person,PaymentMode,RecurrenceType,Notes,ImportSessionID
246,2026-03-03,1000,"06562010015959","06562010015959 - Annadhana Narasimha","pooja","anadhana","Family",UPI,onetime,"",
247,2026-03-03,58,"Keshava Murthy","Keshava Murthy","Travel","auto","Family",UPI,onetime,"",
248,2026-03-03,93,"Mohanan M O","Mohanan M O","food","dairy","Family",UPI,onetime,"",
231,2026-03-04,40000,"SSK Society Monthly Loan Amount","SSK Society Monthly Loan Amount","marutinagarbld","loan","Family",UPI,onetime,"",
232,2026-03-04,100,"Riyaz","Riyaz - Flowers","flower","flower","Family",UPI,onetime,"",
233,2026-03-04,225,"Sri Maatha Medicals","Sri Maatha Medicals","medical","medicines","Mother",UPI,onetime,"",
234,2026-03-04,119,"Tejas Ayurvedic Cent","Tejas Ayurvedic Cent - Medicine Seenu","medical","medicines","Father",UPI,onetime,"",
235,2026-03-04,280,"Achepalya Narasimhappa Manjunatha","Achepalya Narasimhappa Manjunatha","haircut","haircut","Family",UPI,onetime,"",
236,2026-03-04,89,"Mohanan M O","Mohanan M O","food","dairy","Family",UPI,onetime,"",
237,2026-03-04,200,"Thagaduraya Rice","Thagaduraya Rice","food","eggs","Family",UPI,onetime,"",
238,2026-03-04,490,"My Chicken And More Vijaya Nagar","My Chicken And More Vijaya Nagar","food","chicken","Family",UPI,onetime,"",
239,2026-03-04,3162,"Amazon Pay Groceries","Amazon Pay Groceries","medical","medicines","Father",UPI,onetime,"",
226,2026-03-05,80,"Mrs N Suvarna N Suvarna","Mrs N Suvarna N Suvarna","flower","flower","Family",UPI,onetime,"",
227,2026-03-05,100,"Shyam Mishra Juice Centre Llp","Shyam Mishra Juice Centre Llp","food","hotel","Family",UPI,onetime,"",
228,2026-03-05,120,"Ms Pournami S","Ms Pournami S","flower","flower","Family",UPI,onetime,"",
229,2026-03-05,190,"Anasuyamma","Anasuyamma","pooja","sathyanarayanaswamy","Family",UPI,onetime,"",
230,2026-03-05,320,"Mrs Vidya K S","Mrs Vidya K S","food","groceries","Family",UPI,onetime,"",
221,2026-03-06,1000,"Kanvadiagnostics Counter 3","Kanvadiagnostics Counter 3","medical","tests","",UPI,onetime,"",
222,2026-03-06,360,"Kishan Kabadi S","Kishan Kabadi S - Medicine Mother","expenses","","Family",UPI,onetime,"",
223,2026-03-06,1475,"Kishan Kabadi S","Kishan Kabadi S","expenses","","Family",UPI,onetime,"",
224,2026-03-06,320,"Sri Guru Kottureshwara Butter Dosa Hotel","Sri Guru Kottureshwara Butter Dosa Hotel","food","hotel","Family",UPI,onetime,"",
225,2026-03-06,61,"Mohanan M O","Mohanan M O","food","dairy","Family",UPI,onetime,"",
214,2026-03-07,120,"S V Departmental Stores","S V Departmental Stores","food","groceries","Family",UPI,onetime,"",
215,2026-03-07,845,"Narasappa Srinivas","Narasappa Srinivas","alcohol","","Family",UPI,onetime,"",
216,2026-03-07,637,"Smitha K S","Smitha K S","smitha-expense","","Smitha",UPI,onetime,"",
217,2026-03-07,78,"Sri Ram Provision Store","Sri Ram Provision Store","food","groceries","Family",UPI,onetime,"",
218,2026-03-07,89,"Mohanan M O","Mohanan M O","food","dairy","Family",UPI,onetime,"",
219,2026-03-07,100,"Ranganatha Iyangar Bakery Sweets","Ranganatha Iyangar Bakery Sweets","food","bakery","Family",UPI,onetime,"",
220,2026-03-07,904,"My Chicken And More Vijaya Nagar","My Chicken And More Vijaya Nagar","food","chicken","Family",UPI,onetime,"",
211,2026-03-08,15,"Udupi Krishnam","Udupi Krishnam","food","hotel","Seenu",UPI,onetime,"",
212,2026-03-08,130,"Udupi Krishnam","Udupi Krishnam","food","hotel","Seenu",UPI,onetime,"",
213,2026-03-08,375,"Bp Petrol Pump P R K Auto Service","Bp Petrol Pump P R K Auto Service","petrol-diesel","4 wheeler","Family",UPI,onetime,"",
201,2026-03-09,2516,"Bangalore Electricity Supply Company Limited","Bangalore Electricity Supply Company Limited","electricity-bill","","Family",UPI,onetime,"",
202,2026-03-09,145,"Chowdeshwari Fruit","Chowdeshwari Fruit","food","fruits","Family",UPI,onetime,"",
203,2026-03-09,40,"Revanna S","Revanna S","food","vegetables","Family",UPI,onetime,"",
204,2026-03-09,120,"Bengluru Garden Growers Fruit And Vegitable Market","Bengluru Garden Growers Fruit And Vegitable Market","food","fruits","Family",UPI,onetime,"",
205,2026-03-09,500,"Kushal B","Kushal B","food","vegetables","Family",UPI,onetime,"",
206,2026-03-09,593,"Ekart","Ekart","spectacles","","Smitha/Kishan",UPI,onetime,"",
207,2026-03-09,130,"New Pallavi Mess","New Pallavi Mess","food","hotel","Family",UPI,onetime,"",
208,2026-03-09,220,"Nava Ram","Nava Ram","food","groceries","Family",UPI,onetime,"",
209,2026-03-09,315,"Krishna","Krishna","food","hotel","Family",UPI,onetime,"",
210,2026-03-09,1414.82,"Airtel","Airtel","mobile-telephone","","Family",UPI,onetime,"",
190,2026-03-10,70,"Chowdeshwari Fruit","Chowdeshwari Fruit","food","fruits","Family",UPI,onetime,"",
191,2026-03-10,30,"Krishna","Krishna","food","hotel","Family",UPI,onetime,"",
192,2026-03-10,256,"Bengluru Garden Growers Fruit And Vegitable Market","Bengluru Garden Growers Fruit And Vegitable Market","food","fruits","Family",UPI,onetime,"",
193,2026-03-10,445,"Sri Maatha Medicals","Sri Maatha Medicals","medical","medicines","Mother",UPI,onetime,"",
194,2026-03-10,746,"Sri Ganesh Gandhi Medicals","Sri Ganesh Gandhi Medicals","medical","medicines","Father",UPI,onetime,"",
195,2026-03-10,115,"S Rajesh","S Rajesh - Emission Ertiga","food","","Family",UPI,onetime,"",
196,2026-03-10,3702.44,"Sri Kripaniketan Service Station","Sri Kripaniketan Service Station","petrol-diesel","petrol","Family",UPI,onetime,"",
197,2026-03-10,500,"doctor consultation","doctor consultation - smitha","medical","doctor","Smitha",UPI,onetime,"",
198,2026-03-10,23,"Nataraj M A","Nataraj M A","food","vegetables","Family",UPI,onetime,"",
199,2026-03-10,200,"Baskaran V","Baskaran V","food","fruits","Family",UPI,onetime,"",
200,2026-03-10,500,"Kanva Diagnostics Counter 7","Kanva Diagnostics Counter 7","medical","tests","",UPI,onetime,"",
186,2026-03-11,441,"Directorate Of Edcs","Directorate Of Edcs","water-bill","","Family",UPI,onetime,"",
187,2026-03-11,122,"Mohanan M O","Mohanan M O","food","dairy","Family",UPI,onetime,"",
188,2026-03-11,180,"By2 Coffee Vijayanagar","By2 Coffee Vijayanagar","food","hotel","Family",UPI,onetime,"",
189,2026-03-11,50,"Narendra G S","Narendra G S","food","vegetables","Family",UPI,onetime,"",
183,2026-03-12,2200,"Shiva Kumar H K","Shiva Kumar H K - Driving License Ki","kishan-expense","drivinglicense","Kishan",UPI,onetime,"",
184,2026-03-12,70,"New Pallavi Mess","New Pallavi Mess","food","hotel","Family",UPI,onetime,"",
185,2026-03-12,750,"Kishan Kabadi S","Kishan Kabadi S - Event Fee","expenses","","Family",UPI,onetime,"",
173,2026-03-13,655,"Sri Maatha Medicals","Sri Maatha Medicals","medical","medicines","Mother",UPI,onetime,"",
174,2026-03-13,135,"Big Bite Vijayanagar","Big Bite Vijayanagar","food","hotel","Family",UPI,onetime,"",
175,2026-03-13,1100,"dinner","dinner","food","hotel","Seenu",UPI,onetime,"",
176,2026-03-13,172,"Big_Bite","Big_Bite","food","hotel","Family",UPI,onetime,"",
177,2026-03-13,215,"Ekart","Ekart","spectacles","","Smitha/Kishan",UPI,onetime,"",
178,2026-03-13,577,"Sri Venkateshwara Sweetmeat Stall","Sri Venkateshwara Sweetmeat Stall","purchase","house","Family",UPI,onetime,"",
179,2026-03-13,1362,"Zila Textiles Private Limited","Zila Textiles Private Limited","Education","clothes","Smitha",UPI,onetime,"",
180,2026-03-13,400,"Sri Guru Kottureshwara Butter Dosa Hotel","Sri Guru Kottureshwara Butter Dosa Hotel","food","hotel","Family",UPI,onetime,"",
181,2026-03-13,55,"Manohar K S","Manohar K S","food","yelnir","Family",UPI,onetime,"",
182,2026-03-13,140,"Mrs Nethravathy","Mrs Nethravathy","flower","flower","Family",UPI,onetime,"",
164,2026-03-14,103,"Chinku.Appu.Bangalore","Chinku.Appu.Bangalore - Dinner","food","hotel","Family",UPI,onetime,"",
165,2026-03-14,2000,"Q048770110","Q048770110 - Petrol","petrol-diesel","petrol","Family",UPI,onetime,"",
166,2026-03-14,380,"Mr Yogesh V","Mr Yogesh V - Dinner","food","hotel","Family",UPI,onetime,"",
167,2026-03-14,1181,"Meghana Foods Rajarajeswari Nagar","Meghana Foods Rajarajeswari Nagar","food","hotel","Family",UPI,onetime,"",
168,2026-03-14,825,"Udupi Garden","Udupi Garden - Zameen","food","hotel","Family",UPI,onetime,"",
169,2026-03-14,125000,"Zameen Lawyer fees","Zameen Lawyer fees","zameen","","Family",UPI,onetime,"",
170,2026-03-14,40000,"Zameen Sunil Pending Share","Zameen Sunil Pending Share","zameen","","Family",UPI,onetime,"",
171,2026-03-14,50000,"Zameen Court fees","Zameen Court fees","zameen","","Family",UPI,onetime,"",
172,2026-03-14,70,"Nagendra Rao Y","Nagendra Rao Y","food","vegetables","Family",UPI,onetime,"",
153,2026-03-15,608,"Sri Maatha Medicals","Sri Maatha Medicals","medical","medicines","Mother",UPI,onetime,"",
154,2026-03-15,2000,"Q048770110","Q048770110 - Petrol","petrol-diesel","petrol","Family",UPI,onetime,"",
155,2026-03-15,10,"Sas Enterprises","Sas Enterprises","petrol-diesel","petrol","Family",UPI,onetime,"",
156,2026-03-15,1500,"8296247017","8296247017 - Petrol","petrol-diesel","petrol","Family",UPI,onetime,"",
157,2026-03-15,40,"Q818449479","Q818449479 - Fruits Ugadi","food","fruits","Family",UPI,onetime,"",
158,2026-03-15,106,"Suresh K","Suresh K","food","fruits","Family",UPI,onetime,"",
159,2026-03-15,280,"Ezhumalai A","Ezhumalai A","food","fruits","Family",UPI,onetime,"",
160,2026-03-15,239,"Bengluru Garden Growers Fruit And Vegitable Market","Bengluru Garden Growers Fruit And Vegitable Market","food","fruits","Family",UPI,onetime,"",
161,2026-03-15,380,"Kushal B","Kushal B","food","vegetables","Family",UPI,onetime,"",
162,2026-03-15,70,"Kushal B","Kushal B","food","vegetables","Family",UPI,onetime,"",
163,2026-03-15,80,"Narendra G S","Narendra G S","food","vegetables","Family",UPI,onetime,"",
149,2026-03-16,80,"Juturi Sita Kumari","Juturi Sita Kumari","food","icecream","Family",UPI,onetime,"",
150,2026-03-16,3000,"Tirupathi expenses","Tirupathi expenses","Travel","trip","Family",UPI,onetime,"",
151,2026-03-16,2000,"Sri Venkateswara Hp","Sri Venkateswara Hp","petrol-diesel","petrol","Family",UPI,onetime,"",
152,2026-03-16,450,"Murugan Idli Restaurant","Murugan Idli Restaurant","Travel","trip","Family",UPI,onetime,"",
139,2026-03-17,114,"Suresh K","Suresh K","food","fruits","Family",UPI,onetime,"",
140,2026-03-17,100,"Chowdeshwari Fruit","Chowdeshwari Fruit","food","fruits","Family",UPI,onetime,"",
141,2026-03-17,60,"Mohanan M O","Mohanan M O","food","dairy","Family",UPI,onetime,"",
142,2026-03-17,89,"Mohanan M O","Mohanan M O","food","dairy","Family",UPI,onetime,"",
143,2026-03-17,975,"Shree Annapoorneshwari Foods Beverages Private Li","Shree Annapoorneshwari Foods Beverages Private Li","food","groceries","Family",UPI,onetime,"",
144,2026-03-17,30,"Devaraju","Devaraju","food","fruits","Family",UPI,onetime,"",
145,2026-03-17,40,"Devaraju","Devaraju","food","fruits","Family",UPI,onetime,"",
146,2026-03-17,120,"Nallaiya R","Nallaiya R","food","yelnir","Family",UPI,onetime,"",
147,2026-03-17,80,"Chandre Gowda","Chandre Gowda","food","fruits","Family",UPI,onetime,"",
148,2026-03-17,570,"Nethravathy N","Nethravathy N","flower","flower","Family",UPI,onetime,"",
134,2026-03-18,300,"Sri Ganesh Gandhi Medicals","Sri Ganesh Gandhi Medicals","medical","medicines","Father",UPI,onetime,"",
135,2026-03-18,2,"Suraksha_Medicals_","Suraksha_Medicals_","medical","medicines","",UPI,onetime,"",
136,2026-03-18,285,"Suraksha_Medicals_","Suraksha_Medicals_","medical","medicines","",UPI,onetime,"",
137,2026-03-18,135,"Shree Juice Corner","Shree Juice Corner","food","hotel","Family",UPI,onetime,"",
138,2026-03-18,300,"Doc.Sreenivasan 1","Doc.Sreenivasan 1 - Doctor Consultation Seenu","medical","doctor","",UPI,onetime,"",
128,2026-03-19,1680,"Kishan Kabadi S","Kishan Kabadi S - Dinner","expenses","","Family",UPI,onetime,"",
129,2026-03-19,290,"S G Raos Military Ho","S G Raos Military Ho","food","hotel","Family",UPI,onetime,"",
130,2026-03-19,450,"Sri Om Sai Helmet Palace","Sri Om Sai Helmet Palace","vehicle-expense","helmet","Family",UPI,onetime,"",
131,2026-03-19,443,"Sreedhar Medicals","Sreedhar Medicals","medical","medicines","Vinutha",UPI,onetime,"",
132,2026-03-19,300,"Q757198579","Q757198579 - Bike Repair Shock","vehicle-expense","","Family",UPI,onetime,"",
133,2026-03-19,110,"Sri Ram Provision Store","Sri Ram Provision Store","food","groceries","Family",UPI,onetime,"",
121,2026-03-20,9.6,"Bookmyshow","Bookmyshow","Entertainment","movie","Family",UPI,onetime,"",
122,2026-03-20,278,"Mr Jagadeesha C","Mr Jagadeesha C","food","vegetables","Family",UPI,onetime,"",
123,2026-03-20,160,"Madesha","Madesha","vehicle-expense","puncture","Family",UPI,onetime,"",
124,2026-03-20,400,"Pump 2 Ghp Quality Fuels","Pump 2 Ghp Quality Fuels","petrol-diesel","petrol","Family",UPI,onetime,"",
125,2026-03-20,305,"Krishna","Krishna","food","hotel","Family",UPI,onetime,"",
126,2026-03-20,1000,"Kishan Kabadi S","Kishan Kabadi S - Scholarship","expenses","","Family",UPI,onetime,"",
127,2026-03-20,60,"Babu E","Babu E","Travel","trip","Family",UPI,onetime,"",
116,2026-03-21,80,"Mohanan M O","Mohanan M O","food","dairy","Family",UPI,onetime,"",
117,2026-03-21,30,"Q883610501","Q883610501 - Vegetables","food","vegetables","Family",UPI,onetime,"",
118,2026-03-21,518,"My Chicken And More Vijaya Nagar","My Chicken And More Vijaya Nagar","food","chicken","Family",UPI,onetime,"",
119,2026-03-21,260,"Thagaduraya Rice","Thagaduraya Rice","food","eggs","Family",UPI,onetime,"",
120,2026-03-21,30,"Narendra G S","Narendra G S","food","vegetables","Family",UPI,onetime,"",
104,2026-03-22,405,"Suraksha_Medicals_","Suraksha_Medicals_","medical","medicines","",UPI,onetime,"",
105,2026-03-22,240,"Rajalakshmi Traders","Rajalakshmi Traders","food","groceries","Family",UPI,onetime,"",
106,2026-03-22,300,"Mr Mahendra M","Mr Mahendra M","vehicle-expense","","Family",UPI,onetime,"",
107,2026-03-22,1600,"Raj Automobiles","Raj Automobiles","vehicle-expense","","Family",UPI,onetime,"",
108,2026-03-22,60,"Nallaiya R","Nallaiya R","food","yelnir","Family",UPI,onetime,"",
109,2026-03-22,80,"Vinaypunchershop39","Vinaypunchershop39 - Tyre Fit","vehicle-expense","","Family",UPI,onetime,"",
110,2026-03-22,1400,"Raj Automobiles","Raj Automobiles","vehicle-expense","","Family",UPI,onetime,"",
111,2026-03-22,4,"Shashirekha Y B","Shashirekha Y B","food","fruits","Family",UPI,onetime,"",
112,2026-03-22,89,"Mohanan M O","Mohanan M O","food","dairy","Family",UPI,onetime,"",
113,2026-03-22,190,"Chowdeshwari Fruit","Chowdeshwari Fruit","food","fruits","Family",UPI,onetime,"",
114,2026-03-22,190,"Ezhumalai A","Ezhumalai A","food","fruits","Family",UPI,onetime,"",
115,2026-03-22,120,"Mrs Nethravathy","Mrs Nethravathy","flower","flower","Family",UPI,onetime,"",
97,2026-03-23,10500,"Srirama Reddy","Srirama Reddy - Plumber And Plumbi","house-repair","plumbing","Family",UPI,onetime,"",
98,2026-03-23,185,"Surya Sanitation","Surya Sanitation","house-repair","plumbing","Family",UPI,onetime,"",
99,2026-03-23,3901,"M S Maa Ceramics","M S Maa Ceramics","house-repair","plumbing","Family",UPI,onetime,"",
100,2026-03-23,300,"Gopal Krishna G","Gopal Krishna G","householdrepair","","Family",UPI,onetime,"",
101,2026-03-23,45,"Surya Sanitation","Surya Sanitation","house-repair","plumbing","Family",UPI,onetime,"",
102,2026-03-23,30,"Narendra G S","Narendra G S","food","vegetables","Family",UPI,onetime,"",
103,2026-03-23,120,"Narendra G S","Narendra G S","food","vegetables","Family",UPI,onetime,"",
94,2026-03-24,1345,"Amazon Pay Groceries","Amazon Pay Groceries","medical","medicines","Father",UPI,onetime,"",
95,2026-03-24,89,"Mohanan M O","Mohanan M O","food","dairy","Family",UPI,onetime,"",
96,2026-03-24,1000,"Asif Pasha","Asif Pasha","food","mutton","Family",UPI,onetime,"",
84,2026-03-25,356,"Bengluru Garden Growers Fruit And Vegitable Market","Bengluru Garden Growers Fruit And Vegitable Market","food","fruits","Family",UPI,onetime,"",
85,2026-03-25,20,"Mr Narendra","Mr Narendra","food","paan","Family",UPI,onetime,"",
86,2026-03-25,52,"Suresh K","Suresh K","food","fruits","Family",UPI,onetime,"",
87,2026-03-25,120,"Narendra G S","Narendra G S","food","vegetables","Family",UPI,onetime,"",
88,2026-03-25,500,"Maruthibhakthamandali","Maruthibhakthamandali","pooja","abhishekha","Family",UPI,onetime,"",
89,2026-03-25,150,"Guna","Guna","food","fruits","Family",UPI,onetime,"",
90,2026-03-25,5,"Shashirekha Y B","Shashirekha Y B","food","fruits","Family",UPI,onetime,"",
91,2026-03-25,1315,"Sri Maatha Medicals","Sri Maatha Medicals","medical","medicines","Mother",UPI,onetime,"",
92,2026-03-25,50,"Srinivas T","Srinivas T","stationary","","Family",UPI,onetime,"",
93,2026-03-25,211,"Mohanan M O","Mohanan M O","food","dairy","Family",UPI,onetime,"",
80,2026-03-26,480,"Kishan Kabadi S","Kishan Kabadi S - Cream Seenu","expenses","","Family",UPI,onetime,"",
81,2026-03-26,1577,"Patrika Thakur","Patrika Thakur - Toilet Seat Spares","house-repair","plumbing","Family",UPI,onetime,"",
82,2026-03-26,2453,"Bangalore Electricity Supply Company Limited","Bangalore Electricity Supply Company Limited","electricity-bill","","Family",UPI,onetime,"",
83,2026-03-26,140,"Rajalakshmi M P","Rajalakshmi M P","food","vegetables","Family",UPI,onetime,"",
78,2026-03-27,50000,"Khoday Inc","Khoday Inc - Seenu","lended","","Friends",UPI,onetime,"",
79,2026-03-27,1000,"Asif Pasha","Asif Pasha - Mutton","food","mutton","Family",UPI,onetime,"",
75,2026-03-28,60,"Nagaraju","Nagaraju","flower","flower","Family",UPI,onetime,"",
76,2026-03-28,383,"My Chicken And More Vijaya Nagar","My Chicken And More Vijaya Nagar","food","chicken","Family",UPI,onetime,"",
77,2026-03-28,450,"Asif Pasha","Asif Pasha","food","mutton","Family",UPI,onetime,"",
68,2026-03-29,4000,"Smitha tooth removal","Smitha tooth removal","medical","dentist","Smitha",UPI,onetime,"",
69,2026-03-29,55,"Manohar K S","Manohar K S","food","yelnir","Family",UPI,onetime,"",
70,2026-03-29,140,"Ms Pournami S","Ms Pournami S","flower","flower","Family",UPI,onetime,"",
71,2026-03-29,40,"Chowdeshwari Fruit","Chowdeshwari Fruit","food","fruits","Family",UPI,onetime,"",
72,2026-03-29,180,"Chowdeshwari Fruit","Chowdeshwari Fruit","food","fruits","Family",UPI,onetime,"",
73,2026-03-29,80,"Narendra G S","Narendra G S","food","vegetables","Family",UPI,onetime,"",
74,2026-03-29,120,"Babu E","Babu E","Travel","trip","Family",UPI,onetime,"",
54,2026-03-30,3000,"pending expenses","pending expenses","house-monthly","","Family",UPI,onetime,"",
55,2026-03-30,2500,"Vinutha clothes tailor","Vinutha clothes tailor","clothes","tailor","Vinutha",UPI,onetime,"",
56,2026-03-30,50000,"Sribalajiflora","Sribalajiflora - Krg Return","lended","","Friends",UPI,onetime,"",
57,2026-03-30,1,"","","misc","misc","Family",UPI,onetime,"",
58,2026-03-30,1213,"Sri Maatha Medicals","Sri Maatha Medicals","medical","medicines","Mother",UPI,onetime,"",
59,2026-03-30,36,"C B Shwetha","C B Shwetha","food","batter","Family",UPI,onetime,"",
60,2026-03-30,30,"Bengluru Garden Growers Fruit And Vegitable Market","Bengluru Garden Growers Fruit And Vegitable Market","food","fruits","Family",UPI,onetime,"",
61,2026-03-30,52,"Kushal B","Kushal B","food","vegetables","Family",UPI,onetime,"",
62,2026-03-30,116,"Aavikova Medicines And Cosmetics","Aavikova Medicines And Cosmetics","medical","medicines","Family",UPI,onetime,"",
